candidate_id,pair_id_a,pair_id_b,image_path_a,image_path_b,caption_a,caption_b,image_similarity,text_similarity,joint_similarity,max_similarity,signals,bucket,label,annotator,audit_label,notes,image_bucket,text_bucket,joint_bucket,score_bucket,annotation_id,needs_audit,label_options,annotation_guideline
cand_377757,cc3m_71440,cc3m_179865,D:\data\cc3m_subset_200k\cc3m_71440.jpg,D:\data\cc3m_subset_200k\cc3m_179865.jpg,3d digital render of a cute baby polar bear isolated on white background,3d digital render of a cute baby polar bear isolated on white background photo,0.8515166640281677,0.8803136944770813,0.8659151792526245,0.8803136944770813,image|joint|text,high,,,,,"[0.80,0.90)","[0.80,0.90)","[0.80,0.90)","image=[0.80,0.90)|text=[0.80,0.90)|joint=[0.80,0.90)",fair_2361,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_379155,cc3m_132636,cc3m_187732,D:\data\cc3m_subset_200k\cc3m_132636.jpg,D:\data\cc3m_subset_200k\cc3m_187732.jpg,new houses under construction on the former base,new apartments being built on a construction site,0.8437759876251221,0.8800591230392456,0.8619176149368286,0.8800591230392456,image|joint|text,high,,,,,"[0.80,0.90)","[0.80,0.90)","[0.80,0.90)","image=[0.80,0.90)|text=[0.80,0.90)|joint=[0.80,0.90)",fair_2362,1,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_381204,cc3m_39269,cc3m_146136,D:\data\cc3m_subset_200k\cc3m_39269.jpg,D:\data\cc3m_subset_200k\cc3m_146136.jpg,moon in the night sky,"full moon rising in night sky , no stars and no horizon .",0.850682258605957,0.8796862363815308,0.8651842474937439,0.8796862363815308,joint|text,high,,,,,"[0.80,0.90)","[0.80,0.90)","[0.80,0.90)","image=[0.80,0.90)|text=[0.80,0.90)|joint=[0.80,0.90)",fair_2363,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_382116,cc3m_87694,cc3m_182841,D:\data\cc3m_subset_200k\cc3m_87694.jpg,D:\data\cc3m_subset_200k\cc3m_182841.jpg,actor attends the 70th anniversary event during festival at festivals,actor attends ceremony and premiere during festival at festivals .,0.846471905708313,0.8795192241668701,0.8629955649375916,0.8795192241668701,image|joint,high,,,,,"[0.80,0.90)","[0.80,0.90)","[0.80,0.90)","image=[0.80,0.90)|text=[0.80,0.90)|joint=[0.80,0.90)",fair_2364,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_384170,cc3m_7269,cc3m_106047,D:\data\cc3m_subset_200k\cc3m_7269.jpg,D:\data\cc3m_subset_200k\cc3m_106047.jpg,swans swimming in the lake on sunny day,white swans on the pond,0.8399484157562256,0.8791499137878418,0.8595492243766785,0.8791499137878418,image|joint|text,high,,,,,"[0.80,0.90)","[0.80,0.90)","[0.80,0.90)","image=[0.80,0.90)|text=[0.80,0.90)|joint=[0.80,0.90)",fair_2365,1,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_387480,cc3m_128858,cc3m_164191,D:\data\cc3m_subset_200k\cc3m_128858.jpg,D:\data\cc3m_subset_200k\cc3m_164191.jpg,a cartoon illustration of a hunter looking confused .,a cartoon illustration of an explorer looking surprised .,0.8785364627838135,0.8063956499099731,0.8424659967422485,0.8785364627838135,image|joint|text,high,,,,,"[0.80,0.90)","[0.80,0.90)","[0.80,0.90)","image=[0.80,0.90)|text=[0.80,0.90)|joint=[0.80,0.90)",fair_2366,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_387607,cc3m_67101,cc3m_140427,D:\data\cc3m_subset_200k\cc3m_67101.jpg,D:\data\cc3m_subset_200k\cc3m_140427.jpg,fishing boats are moored at low tide on the coast,fishing boats at high tide on a november morning,0.8330428004264832,0.8785101771354675,0.8557765483856201,0.8785101771354675,image|joint|text,high,,,,,"[0.80,0.90)","[0.80,0.90)","[0.80,0.90)","image=[0.80,0.90)|text=[0.80,0.90)|joint=[0.80,0.90)",fair_2367,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_389189,cc3m_21005,cc3m_140707,D:\data\cc3m_subset_200k\cc3m_21005.jpg,D:\data\cc3m_subset_200k\cc3m_140707.jpg,head shot of atailed eagle,the head of a golden eagle,0.8782174587249756,0.8175196647644043,0.8478685617446899,0.8782174587249756,image|joint|text,high,,,,,"[0.80,0.90)","[0.80,0.90)","[0.80,0.90)","image=[0.80,0.90)|text=[0.80,0.90)|joint=[0.80,0.90)",fair_2368,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_390753,cc3m_50427,cc3m_130510,D:\data\cc3m_subset_200k\cc3m_50427.jpg,D:\data\cc3m_subset_200k\cc3m_130510.jpg,footprint in the sand on a cloudy autumn day,footprint in the sand on the beach at person,0.8637987375259399,0.8779537677764893,0.8708760738372803,0.8779537677764893,image|joint|text,high,,,,,"[0.80,0.90)","[0.80,0.90)","[0.80,0.90)","image=[0.80,0.90)|text=[0.80,0.90)|joint=[0.80,0.90)",fair_2369,1,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_396556,cc3m_108981,cc3m_144494,D:\data\cc3m_subset_200k\cc3m_108981.jpg,D:\data\cc3m_subset_200k\cc3m_144494.jpg,gold metal uppercase or capital letter c in a 3d illustration with a light shiny golden metallic surface and classic font style isolated on a white background,bright glowing gold lowercase or small letter g in a 3d illustration with a shiny metallic golden color yellow polished finish and ancient font isolated on a white background with clipping path .,0.8644046187400818,0.8769763112068176,0.8706904649734497,0.8769763112068176,image|joint|text,high,,,,,"[0.80,0.90)","[0.80,0.90)","[0.80,0.90)","image=[0.80,0.90)|text=[0.80,0.90)|joint=[0.80,0.90)",fair_2370,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_405650,cc3m_27771,cc3m_166214,D:\data\cc3m_subset_200k\cc3m_27771.jpg,D:\data\cc3m_subset_200k\cc3m_166214.jpg,wild rock and waves on shore or coast,waves broken in stone on the coast,0.8374643325805664,0.8754194974899292,0.856441855430603,0.8754194974899292,image|joint|text,high,,,,,"[0.80,0.90)","[0.80,0.90)","[0.80,0.90)","image=[0.80,0.90)|text=[0.80,0.90)|joint=[0.80,0.90)",fair_2371,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_405730,cc3m_156604,cc3m_177476,D:\data\cc3m_subset_200k\cc3m_156604.jpg,D:\data\cc3m_subset_200k\cc3m_177476.jpg,awards of winner with wreath and text .,awards of best picture with wreath and text .,0.8754067420959473,0.8597294688224792,0.8675681352615356,0.8754067420959473,image|joint|text,high,,,,,"[0.80,0.90)","[0.80,0.90)","[0.80,0.90)","image=[0.80,0.90)|text=[0.80,0.90)|joint=[0.80,0.90)",fair_2372,1,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_406982,cc3m_30238,cc3m_91219,D:\data\cc3m_subset_200k\cc3m_30238.jpg,D:\data\cc3m_subset_200k\cc3m_91219.jpg,ideas for a small style apartment,an interesting idea for a studio apartment !,0.8073399662971497,0.875190019607544,0.841265082359314,0.875190019607544,image|joint|text,high,,,,,"[0.80,0.90)","[0.80,0.90)","[0.80,0.90)","image=[0.80,0.90)|text=[0.80,0.90)|joint=[0.80,0.90)",fair_2373,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_407163,cc3m_82865,cc3m_86700,D:\data\cc3m_subset_200k\cc3m_82865.jpg,D:\data\cc3m_subset_200k\cc3m_86700.jpg,property image # panoramic house in medieval village in the heart .,property image # villa with swimming pool and putting from the sea and 40 from the mountains,0.8063135147094727,0.8751596808433533,0.8407366275787354,0.8751596808433533,image|joint,high,,,,,"[0.80,0.90)","[0.80,0.90)","[0.80,0.90)","image=[0.80,0.90)|text=[0.80,0.90)|joint=[0.80,0.90)",fair_2374,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_408881,cc3m_91624,cc3m_111967,D:\data\cc3m_subset_200k\cc3m_91624.jpg,D:\data\cc3m_subset_200k\cc3m_111967.jpg,time lapse of white fluffy cloud in the clear blue sky day with copy space in the center,time lapse wispy white and gray clouds puff through a deep blue sky,0.8748600482940674,0.8614153861999512,0.8681378364562988,0.8748600482940674,joint|text,high,,,,,"[0.80,0.90)","[0.80,0.90)","[0.80,0.90)","image=[0.80,0.90)|text=[0.80,0.90)|joint=[0.80,0.90)",fair_2375,1,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_409009,cc3m_37857,cc3m_42888,D:\data\cc3m_subset_200k\cc3m_37857.jpg,D:\data\cc3m_subset_200k\cc3m_42888.jpg,cross abstract isolated on a white backgrounds,vector silhouette of a cross on a white background .,0.8748408555984497,0.8103187680244446,0.8425797820091248,0.8748408555984497,image|joint|text,high,,,,,"[0.80,0.90)","[0.80,0.90)","[0.80,0.90)","image=[0.80,0.90)|text=[0.80,0.90)|joint=[0.80,0.90)",fair_2376,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_410995,cc3m_20639,cc3m_83909,D:\data\cc3m_subset_200k\cc3m_20639.jpg,D:\data\cc3m_subset_200k\cc3m_83909.jpg,vintage golden frame with place for the text,the antique gold frame on the white background,0.8237991333007812,0.8745068907737732,0.8491529822349548,0.8745068907737732,joint|text,high,,,,,"[0.80,0.90)","[0.80,0.90)","[0.80,0.90)","image=[0.80,0.90)|text=[0.80,0.90)|joint=[0.80,0.90)",fair_2377,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_419537,cc3m_87503,cc3m_188575,D:\data\cc3m_subset_200k\cc3m_87503.jpg,D:\data\cc3m_subset_200k\cc3m_188575.jpg,tennis player reacts after a point against tennis player during the final at the stadium .,tennis player hits a return to tennis player during their round of match at the stadium .,0.8013731241226196,0.873099684715271,0.8372362852096558,0.873099684715271,image|joint,high,,,,,"[0.80,0.90)","[0.80,0.90)","[0.80,0.90)","image=[0.80,0.90)|text=[0.80,0.90)|joint=[0.80,0.90)",fair_2378,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_429692,cc3m_1354,cc3m_11336,D:\data\cc3m_subset_200k\cc3m_1354.jpg,D:\data\cc3m_subset_200k\cc3m_11336.jpg,the villa is built in traditional style,villa for the wedding party to stay in,0.8414157629013062,0.871459424495697,0.8564376831054688,0.871459424495697,image|joint|text,high,,,,,"[0.80,0.90)","[0.80,0.90)","[0.80,0.90)","image=[0.80,0.90)|text=[0.80,0.90)|joint=[0.80,0.90)",fair_2379,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_433289,cc3m_101994,cc3m_150378,D:\data\cc3m_subset_200k\cc3m_101994.jpg,D:\data\cc3m_subset_200k\cc3m_150378.jpg,cow on a summer pasture,head of a cow against a pasture,0.8708808422088623,0.852303147315979,0.8615919947624207,0.8708808422088623,image|joint|text,high,,,,,"[0.80,0.90)","[0.80,0.90)","[0.80,0.90)","image=[0.80,0.90)|text=[0.80,0.90)|joint=[0.80,0.90)",fair_2380,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_439329,cc3m_92905,cc3m_111125,D:\data\cc3m_subset_200k\cc3m_92905.jpg,D:\data\cc3m_subset_200k\cc3m_111125.jpg,red grapes on the vine,grapes growing in a vineyard,0.8699339628219604,0.8671344518661499,0.8685342073440552,0.8699339628219604,image|joint,high,,,,,"[0.80,0.90)","[0.80,0.90)","[0.80,0.90)","image=[0.80,0.90)|text=[0.80,0.90)|joint=[0.80,0.90)",fair_2381,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_440748,cc3m_1595,cc3m_113772,D:\data\cc3m_subset_200k\cc3m_1595.jpg,D:\data\cc3m_subset_200k\cc3m_113772.jpg,a skier carves a turn sending snow spraying into the air in the ski resort,person gets face full of powder as he skis some new snow,0.8697060942649841,0.8276053071022034,0.8486557006835938,0.8697060942649841,image|joint|text,high,,,,,"[0.80,0.90)","[0.80,0.90)","[0.80,0.90)","image=[0.80,0.90)|text=[0.80,0.90)|joint=[0.80,0.90)",fair_2382,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_442907,cc3m_18242,cc3m_153197,D:\data\cc3m_subset_200k\cc3m_18242.jpg,D:\data\cc3m_subset_200k\cc3m_153197.jpg,trees dropping there colorful leafs during autumn next to a river,beautiful autumn forest with fallen leaves and a small river .,0.8693642616271973,0.8304870128631592,0.849925696849823,0.8693642616271973,image|joint|text,high,,,,,"[0.80,0.90)","[0.80,0.90)","[0.80,0.90)","image=[0.80,0.90)|text=[0.80,0.90)|joint=[0.80,0.90)",fair_2383,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_445445,cc3m_80792,cc3m_159796,D:\data\cc3m_subset_200k\cc3m_80792.jpg,D:\data\cc3m_subset_200k\cc3m_159796.jpg,beach huts on the beach,the rear of the brightly painted beach huts,0.8412378430366516,0.8689661026000977,0.8551020622253418,0.8689661026000977,image|joint,high,,,,,"[0.80,0.90)","[0.80,0.90)","[0.80,0.90)","image=[0.80,0.90)|text=[0.80,0.90)|joint=[0.80,0.90)",fair_2384,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_447699,cc3m_187193,cc3m_187553,D:\data\cc3m_subset_200k\cc3m_187193.jpg,D:\data\cc3m_subset_200k\cc3m_187553.jpg,cows grazing in the meadow,cows grazing in field on a bright sunny day .,0.8227945566177368,0.8686040639877319,0.8456993103027344,0.8686040639877319,image|joint|text,high,,,,,"[0.80,0.90)","[0.80,0.90)","[0.80,0.90)","image=[0.80,0.90)|text=[0.80,0.90)|joint=[0.80,0.90)",fair_2385,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_455116,cc3m_74356,cc3m_86166,D:\data\cc3m_subset_200k\cc3m_74356.jpg,D:\data\cc3m_subset_200k\cc3m_86166.jpg,rock artist and heartland rock artist from heartland rock artist perform live on stage before their concert,heartland rock artist in concert,0.8182482719421387,0.8674272894859314,0.8428378105163574,0.8674272894859314,image|joint|text,high,,,,,"[0.80,0.90)","[0.80,0.90)","[0.80,0.90)","image=[0.80,0.90)|text=[0.80,0.90)|joint=[0.80,0.90)",fair_2386,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_460619,cc3m_117883,cc3m_122956,D:\data\cc3m_subset_200k\cc3m_117883.jpg,D:\data\cc3m_subset_200k\cc3m_122956.jpg,vector silhouette of couple on a white background .,vector silhouette of a woman who dance on a white background .,0.8666014075279236,0.8509929180145264,0.8587971329689026,0.8666014075279236,image,high,,,,,"[0.80,0.90)","[0.80,0.90)","[0.80,0.90)","image=[0.80,0.90)|text=[0.80,0.90)|joint=[0.80,0.90)",fair_2387,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_461832,cc3m_62700,cc3m_101245,D:\data\cc3m_subset_200k\cc3m_62700.jpg,D:\data\cc3m_subset_200k\cc3m_101245.jpg,a newly shorn sheep grazing in a meadow .,sheep in field at springtime .,0.8113150000572205,0.8664344549179077,0.8388746976852417,0.8664344549179077,joint|text,high,,,,,"[0.80,0.90)","[0.80,0.90)","[0.80,0.90)","image=[0.80,0.90)|text=[0.80,0.90)|joint=[0.80,0.90)",fair_2388,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_462866,cc3m_118143,cc3m_206210,D:\data\cc3m_subset_200k\cc3m_118143.jpg,D:\data\cc3m_subset_200k\cc3m_206210.jpg,reflections on one of the canals,reflections of old buildings in a canal,0.83675217628479,0.8662763237953186,0.8515142202377319,0.8662763237953186,image|joint|text,high,,,,,"[0.80,0.90)","[0.80,0.90)","[0.80,0.90)","image=[0.80,0.90)|text=[0.80,0.90)|joint=[0.80,0.90)",fair_2389,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_463352,cc3m_48512,cc3m_70810,D:\data\cc3m_subset_200k\cc3m_48512.jpg,D:\data\cc3m_subset_200k\cc3m_70810.jpg,letter l logo symbol in the colorful circle on grey background .,letter l vector logo symbol in the colorful triangle on grey background .,0.8286480903625488,0.8662073016166687,0.8474277257919312,0.8662073016166687,image|joint|text,high,,,,,"[0.80,0.90)","[0.80,0.90)","[0.80,0.90)","image=[0.80,0.90)|text=[0.80,0.90)|joint=[0.80,0.90)",fair_2390,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_467413,cc3m_56299,cc3m_96022,D:\data\cc3m_subset_200k\cc3m_56299.jpg,D:\data\cc3m_subset_200k\cc3m_96022.jpg,domestic horses graze in a meadow,horses grazing peacefully on grassland on an exceptionally hot and sunny summer 's day,0.8016793727874756,0.8656015396118164,0.8336405158042908,0.8656015396118164,joint|text,high,,,,,"[0.80,0.90)","[0.80,0.90)","[0.80,0.90)","image=[0.80,0.90)|text=[0.80,0.90)|joint=[0.80,0.90)",fair_2391,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_469834,cc3m_47477,cc3m_161783,D:\data\cc3m_subset_200k\cc3m_47477.jpg,D:\data\cc3m_subset_200k\cc3m_161783.jpg,a surfer gets barreled on a fast wave,"a surfer shows pop up technique before tube riding a wave , swiftly carves after completing the ride",0.8652259111404419,0.8425437211990356,0.8538848161697388,0.8652259111404419,image|joint,high,,,,,"[0.80,0.90)","[0.80,0.90)","[0.80,0.90)","image=[0.80,0.90)|text=[0.80,0.90)|joint=[0.80,0.90)",fair_2392,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_470814,cc3m_111125,cc3m_165161,D:\data\cc3m_subset_200k\cc3m_111125.jpg,D:\data\cc3m_subset_200k\cc3m_165161.jpg,grapes growing in a vineyard,red grapes with green leaves on the vine .,0.865088701248169,0.8093544840812683,0.8372215032577515,0.865088701248169,image|joint,high,,,,,"[0.80,0.90)","[0.80,0.90)","[0.80,0.90)","image=[0.80,0.90)|text=[0.80,0.90)|joint=[0.80,0.90)",fair_2393,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_475964,cc3m_157514,cc3m_189933,D:\data\cc3m_subset_200k\cc3m_157514.jpg,D:\data\cc3m_subset_200k\cc3m_189933.jpg,"illustration of a map , its flag and a comic balloon with the text","illustration of a map , its flag and a balloon with a virus",0.8424180746078491,0.8643300533294678,0.8533740639686584,0.8643300533294678,image|joint|text,high,,,,,"[0.80,0.90)","[0.80,0.90)","[0.80,0.90)","image=[0.80,0.90)|text=[0.80,0.90)|joint=[0.80,0.90)",fair_2394,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_482079,cc3m_35576,cc3m_110600,D:\data\cc3m_subset_200k\cc3m_35576.jpg,D:\data\cc3m_subset_200k\cc3m_110600.jpg,storm clouds gather on the horizon,storm clouds over the sea,0.8407046794891357,0.8634293675422668,0.8520671129226685,0.8634293675422668,joint,high,,,,,"[0.80,0.90)","[0.80,0.90)","[0.80,0.90)","image=[0.80,0.90)|text=[0.80,0.90)|joint=[0.80,0.90)",fair_2395,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_483107,cc3m_78854,cc3m_163805,D:\data\cc3m_subset_200k\cc3m_78854.jpg,D:\data\cc3m_subset_200k\cc3m_163805.jpg,orchid flower on a pink background .,pink orchid in the spring .,0.8122513294219971,0.8632850646972656,0.8377681970596313,0.8632850646972656,image|joint|text,high,,,,,"[0.80,0.90)","[0.80,0.90)","[0.80,0.90)","image=[0.80,0.90)|text=[0.80,0.90)|joint=[0.80,0.90)",fair_2396,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_485864,cc3m_103941,cc3m_188314,D:\data\cc3m_subset_200k\cc3m_103941.jpg,D:\data\cc3m_subset_200k\cc3m_188314.jpg,young woman in the office,"young business woman with notebook in the office , workplace .",0.8037628531455994,0.8629099726676941,0.833336353302002,0.8629099726676941,image|joint|text,high,,,,,"[0.80,0.90)","[0.80,0.90)","[0.80,0.90)","image=[0.80,0.90)|text=[0.80,0.90)|joint=[0.80,0.90)",fair_2397,1,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_486994,cc3m_70458,cc3m_87798,D:\data\cc3m_subset_200k\cc3m_70458.jpg,D:\data\cc3m_subset_200k\cc3m_87798.jpg,"wheat field waving on the wind , close up , shallow depth of field",ripe wheat field on a wind,0.8379994630813599,0.8627637624740601,0.8503815531730652,0.8627637624740601,text,high,,,,,"[0.80,0.90)","[0.80,0.90)","[0.80,0.90)","image=[0.80,0.90)|text=[0.80,0.90)|joint=[0.80,0.90)",fair_2398,1,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_489861,cc3m_38653,cc3m_41565,D:\data\cc3m_subset_200k\cc3m_38653.jpg,D:\data\cc3m_subset_200k\cc3m_41565.jpg,family room with a double bed and single beds,this room is next door to double room in the suite and has single beds .,0.8058112859725952,0.8623615503311157,0.834086537361145,0.8623615503311157,image|joint,high,,,,,"[0.80,0.90)","[0.80,0.90)","[0.80,0.90)","image=[0.80,0.90)|text=[0.80,0.90)|joint=[0.80,0.90)",fair_2399,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_490866,cc3m_142459,cc3m_186033,D:\data\cc3m_subset_200k\cc3m_142459.jpg,D:\data\cc3m_subset_200k\cc3m_186033.jpg,water lilies in a pond,dragonfly on the water lily,0.8622179627418518,0.8223676085472107,0.8422927856445312,0.8622179627418518,image|joint,high,,,,,"[0.80,0.90)","[0.80,0.90)","[0.80,0.90)","image=[0.80,0.90)|text=[0.80,0.90)|joint=[0.80,0.90)",fair_2400,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_492004,cc3m_85236,cc3m_108011,D:\data\cc3m_subset_200k\cc3m_85236.jpg,D:\data\cc3m_subset_200k\cc3m_108011.jpg,birch forest at the river bank in autumn sunny day,birch forest on a sunny day .,0.8620470762252808,0.8354644775390625,0.8487557172775269,0.8620470762252808,image|joint|text,high,,,,,"[0.80,0.90)","[0.80,0.90)","[0.80,0.90)","image=[0.80,0.90)|text=[0.80,0.90)|joint=[0.80,0.90)",fair_2401,1,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_495962,cc3m_171050,cc3m_181322,D:\data\cc3m_subset_200k\cc3m_171050.jpg,D:\data\cc3m_subset_200k\cc3m_181322.jpg,abstract geometric pattern for the fabric .,seamless pattern with abstract motif like a kaleidoscope,0.8614808917045593,0.836075484752655,0.848778247833252,0.8614808917045593,image|joint,high,,,,,"[0.80,0.90)","[0.80,0.90)","[0.80,0.90)","image=[0.80,0.90)|text=[0.80,0.90)|joint=[0.80,0.90)",fair_2402,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_498889,cc3m_27598,cc3m_95405,D:\data\cc3m_subset_200k\cc3m_27598.jpg,D:\data\cc3m_subset_200k\cc3m_95405.jpg,a row of terraced houses in town,rows of houses on a hillside in the town,0.8610708713531494,0.8526341915130615,0.8568524122238159,0.8610708713531494,image|joint|text,high,,,,,"[0.80,0.90)","[0.80,0.90)","[0.80,0.90)","image=[0.80,0.90)|text=[0.80,0.90)|joint=[0.80,0.90)",fair_2403,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_499443,cc3m_36952,cc3m_93535,D:\data\cc3m_subset_200k\cc3m_36952.jpg,D:\data\cc3m_subset_200k\cc3m_93535.jpg,autumn tree with bright foliage on a blue sky background,the vibrantly colored maple trees of an autumn contrast with the brilliant blue sky .,0.8609918355941772,0.8284075856208801,0.8446996808052063,0.8609918355941772,image|joint|text,high,,,,,"[0.80,0.90)","[0.80,0.90)","[0.80,0.90)","image=[0.80,0.90)|text=[0.80,0.90)|joint=[0.80,0.90)",fair_2404,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_076258,cc3m_75347,cc3m_83631,D:\data\cc3m_subset_200k\cc3m_75347.jpg,D:\data\cc3m_subset_200k\cc3m_83631.jpg,fashion designer and actor pose backstage at the fashion show during fall .,actor and fashion designer pose backstage at the fashion show during fall .,0.8068404793739319,0.9906388521194458,0.8987396955490112,0.9906388521194458,image|joint|text,very_high,,,,,"[0.80,0.90)","[0.90,1.01)","[0.80,0.90)","image=[0.80,0.90)|text=[0.90,1.01)|joint=[0.80,0.90)",fair_2405,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_082899,cc3m_57937,cc3m_150252,D:\data\cc3m_subset_200k\cc3m_57937.jpg,D:\data\cc3m_subset_200k\cc3m_150252.jpg,baseball player during game against sports team,baseball player during the game against sports team,0.808997631072998,0.9842396974563599,0.8966187238693237,0.9842396974563599,image|joint|text,very_high,,,,,"[0.80,0.90)","[0.90,1.01)","[0.80,0.90)","image=[0.80,0.90)|text=[0.90,1.01)|joint=[0.80,0.90)",fair_2406,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_084803,cc3m_35682,cc3m_142178,D:\data\cc3m_subset_200k\cc3m_35682.jpg,D:\data\cc3m_subset_200k\cc3m_142178.jpg,high quality map is a province with borders of the districts,high quality map is a province with borders of the regions,0.80306077003479,0.9827054142951965,0.8928830623626709,0.9827054142951965,image|joint|text,very_high,,,,,"[0.80,0.90)","[0.90,1.01)","[0.80,0.90)","image=[0.80,0.90)|text=[0.90,1.01)|joint=[0.80,0.90)",fair_2407,1,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
cand_088425,cc3m_106205,cc3m_158031,D:\data\cc3m_subset_200k\cc3m_106205.jpg,D:\data\cc3m_subset_200k\cc3m_158031.jpg,high quality map is a region with borders of the districts,high quality map is a province with borders of the districts,0.8117321729660034,0.9799128770828247,0.8958225846290588,0.9799128770828247,image|joint,very_high,,,,,"[0.80,0.90)","[0.90,1.01)","[0.80,0.90)","image=[0.80,0.90)|text=[0.90,1.01)|joint=[0.80,0.90)",fair_2408,0,duplicate|near-duplicate|not-duplicate,Label from the image-caption pair semantics only; sampling is score-stratified and label-agnostic.
